t,y
0.4626232620358457,5.899768578103384
0.19988209972776394,5.232261542440558
0.058156540847001836,5.067432844235311
0.3343812519974497,5.756527261006861
0.9069777906016614,9.956530757461199
0.7933042913968158,8.901842348852028
0.6440638072709481,7.592625425519369
0.040905786456998605,4.8699652548575045
0.35670774980707076,5.446431367398068
0.46644283175253154,6.247528189968498
0.8123289079692023,8.61736458560403
0.3172841327982606,4.83462991309583
0.7994884092080552,8.878050829715182
0.23299256675142443,5.4740115412440735
0.3532149874702327,5.928684061224152
0.48062575573503186,6.583945311330359
0.06744449787456597,4.878748530260495
0.9850564816372368,10.634574372534201
0.12048326484677785,4.5148084721522945
0.8915914751103021,9.820435847473874
0.34853983157881396,5.134432098003642
0.6487096193412235,7.653603495532541
0.8434922963567456,9.32345587706224
0.13186111235991615,5.092878384747947
0.33286855100081436,6.356881092569227
0.9493166239148456,10.491588331556953
0.7445783046029993,8.365299384099941
0.9573304866797975,10.48868636800389
0.13064729999439484,4.9376614689917195
0.46188883829352567,6.263958969460657
0.00885131294749919,5.282920097548832
0.8598566146698257,9.799710531247769
0.3321561982892469,4.999396755110442
0.31500509884764816,5.681619273170073
0.5882641030659855,7.134488189125297
0.8840247249366212,9.564734761297512
0.03913447812530135,5.562232413630424
0.7298812474509451,7.2597276657131475
0.01909028782326505,5.154102998391297
0.42720720263656065,5.6546440405628235
0.24714521526683497,5.046152600919745
0.8366648077276342,9.412548233582108
0.25569169388140045,5.239403801022689
0.7838056856142848,8.428418607436342
0.39232282215817726,6.039456494877518
0.43627437745183195,5.691191039240199
0.07946719110882305,5.55215811213832
0.3276424649001197,5.947676840720012
0.792611515558167,8.659717981940844
0.6633214640528716,7.48486196238934
0.09801008952902723,4.679985094500393
0.2143945867617857,4.887618345819025
0.6277983401495606,6.792896545419987
0.5175863960509949,6.733044889714581
0.4242113378721566,5.899015209652269
0.5931426432037235,6.990913113504532
0.6296115582954928,6.569197722504926
0.7604803130882997,8.197421605736858
0.12425334740217509,4.817862164033647
0.6520868839063049,7.327486883061181
0.8463919015195933,8.63980469682441
0.16505139549347903,5.04409504322804
0.7247937217476492,7.927893568199997
0.16607943683652437,4.904983246601332
0.4547346190883207,6.486527949868665
0.9983551221062517,11.102420218665303
0.017148471191574366,5.43317666286084
0.9058215569470767,9.443842565754661
0.9077398632136051,10.035050511836094
0.8360944033394934,8.653508518451092
0.44180157892149885,6.265918483595307
0.1522525060141623,5.117214384713488
0.4740157828857856,6.274091973794803
0.4033427823950979,6.119402223712451
0.6358866699653424,7.358174633360006
0.8401534668833298,9.502533162456682
0.3610937715280851,5.3027108814063135
0.5965188845727528,6.671812346614759
0.8905023095703998,9.629133801369402
0.7239537852496211,7.746391433448088
0.33746848670809027,5.688907137300625
0.6012331953048942,6.507127278401108
0.06381710523306239,4.679706047538149
0.6676090567177648,7.094718515793251
0.16941219025762388,6.023831012138594
0.22566787066642502,5.84161798321194
0.5372383598976451,6.436640230683816
0.4022025219518365,6.007354848120789
0.04302476131878574,5.062983457414401
0.8496672144813858,9.427909723381955
0.8454057767962696,9.033981087268732
0.5176191145768037,6.782004412089131
0.11764145863243347,5.076702488818716
0.3512083980869031,5.2312934128811435
0.3700092378955685,6.0273434649882764
0.951133528233241,10.837877640950955
0.9193834757012047,10.027842551875379
0.8468793208934243,9.732612386756154
0.30444668755262616,5.703318223600698
0.8500993671763811,9.115414878928842
0.9774221833605881,10.705768301014277
0.5956098403692336,7.144821825893511
0.47735648948217835,6.198211110945591
0.9181735693498336,9.73991156275666
0.9159474375533475,9.962805541779103
0.7067591476940379,7.521866514029972
0.4541334154826697,6.127246207022614
0.9689453761296121,10.353470963739689
0.055422775620349585,4.815878131013366
0.30958885999859675,5.881386087296684
0.8596447303553134,8.678593711158916
0.5693594853674722,6.863702013714007
0.06573021642643861,5.115291797809269
0.8478312220747621,9.066607546654103
0.5972474221128115,6.954290746196499
0.9225839236514458,10.169686609050457
0.26855446314244247,6.145764294841335
0.756323208535726,7.742961954780194
0.009917268755165187,5.225737294994725
0.5024042734324271,6.317026403062293
0.14684839547002082,5.09965455155765
0.0762523838294411,4.975651462867601
0.8845947343289774,9.336518617511011
0.16996418717577588,4.449722231322151
0.9381835522514606,10.33369299219913
0.24751954264013198,5.567298406844475
0.6970126094842478,7.9695521933400375
0.9968914117018506,10.919273007863806
0.30522647297638283,5.618665095525158
0.2919169363841274,5.946237285468454
0.5996010620088579,6.699221911020926
0.7156221993420679,7.563489281496287
0.37327147390032944,5.822086952167674
0.7667644220290258,8.729899017054764
0.7172347633550856,7.841911658173535
0.6490275491917241,7.51092665067302
0.10695729413719834,4.714792196040256
0.8279882008683135,9.205284648361522
0.7370960811027556,8.177867013094154
0.8628587981768931,9.32349143369891
0.993050380096839,10.617824914402286
0.6868550384169392,8.037194131792226
0.3613060933166068,5.635195478426082
0.7872444427093114,8.271708294913324
0.7404147469550033,7.975873141090609
0.051487902324774515,4.78750285645213
0.35845125353061047,5.599753244978915
0.8064283832415226,9.295901791308795
0.17594648070598462,5.19549311410649
0.01507980472013748,4.90215690036373
0.29874562811383276,5.800820992308606
0.5488486766695148,6.32562979062862
0.1963055859189493,5.208122937266353
0.7950216239078463,8.374268648724714
0.19307472706326234,5.239674004911815
0.7815712422306689,8.583749043901369
0.7337552153441815,8.251442748566218
0.5802301672915935,7.027088143062441
0.8915107252260269,9.375830716542655
0.8953492945316062,10.418391527998137
0.059442533315039126,4.750929693428236
0.17367367840398285,4.920121118128406
0.0546748813669955,5.422138543978003
0.743560119227233,7.8320204427506015
0.4876173692857846,6.398659352972725
0.20792570079921135,5.526855747022002
0.9231650628701814,10.297817713415169
0.40575166412823227,5.740884998484448
0.20215748611644768,5.2972351710955925
0.555222382245706,6.880544640639194
0.15218659239082022,5.162418651059315
0.06746780743625691,4.98758466782067
0.4100962302813512,6.131744055072822
0.9831449240164243,10.650682643151741
0.9209154383751476,10.192352107160405
0.5546565127768197,6.427244744564373
0.7796752404480897,8.216880285888747
0.6431086660219032,7.81791356286764
0.8646995564688603,9.837872739060595
0.009387592362031238,5.010047461344075
0.2988368465857988,5.550355674388044
0.07042713850645499,5.0992332752037495
0.3646583210912554,5.7849122838833695
0.15795569680728805,5.32133362287765
0.9257545000774393,9.92798219387645
0.555392485340213,6.716984395680146
0.622107014775162,6.857795334405576
0.012970054861596969,5.033473941737579
0.8746903758157117,9.523705834071578
0.09047164159200971,4.826514674364665
0.5646260320867206,7.127305942396889
0.5522951056018227,6.709464304721527
0.21659088529399273,5.400815033437405
0.35989948943726824,5.996049985853861
0.5996619462851688,6.613495317528757
0.14699746846033046,5.310319711578649
0.2858189834304904,5.683338506671802
0.21314490829400456,5.09076135544127
0.516962723853185,6.543543375273644
0.593263511012925,7.397588547815641
0.16185397514082878,5.194839559651738
0.27222966086715905,4.91972243266025
0.24749737240593483,5.241021397459784
0.5151849178173232,6.313037210927821
0.13951866763783394,5.5950848392148504
0.5409367412652073,6.411707891956089
0.16492669368200386,5.219428244662036
0.9010109803923567,9.364783894400293
0.8404773006774712,9.277588402244197
0.0655657086090744,5.032118328654247
0.9802871066531437,10.654974087443065
0.5544315808594855,6.490365406632546
0.7977842178015871,8.57737360692231
0.15185105213829297,5.145853653163255
0.587589135884078,7.270131839832304
0.12212719086380763,5.036053403189964
0.6195461336233116,6.912087981542022
0.6441934724356286,7.5061940701964565
0.8514927333736194,9.328593245947564
0.03982885662205338,4.630661100726601
0.512340277527331,6.1842247179789975
0.17077158801645687,5.079151834803239
0.5036489216821037,6.058804637693318
0.8329331794469811,8.966982718627207
0.31996214730484984,6.214432236460031
0.3035016686370866,5.890654604194003
0.5370281953924323,6.216769668794554
0.17515020069062537,4.819693830677337
0.7468479597892962,8.263555897523885
0.8840579734044206,9.471039963455738
0.923119686806447,10.155046800223483
0.2845030797437783,5.763977632307681
0.20767614186377048,4.622781770234437
0.9994590192387547,11.298774873475947
0.001113000939570008,5.156574606682234
0.9539660846207428,10.304216542080843
0.5859685010511118,7.323050631743699
0.3749889443360199,5.620321433393312
0.46696436844486566,6.438200724933795
0.48541231904888393,6.301119731697887
0.03787735920592972,5.359735039017932
0.18654656904232303,5.177402769952764
0.3479022083285779,5.8677578879058885
0.5578811120696728,6.630379106379959
0.5613673468206113,6.803263252913046
0.648361823522884,7.48368166248025
0.9830852382905393,10.47311222535663
0.4489492556489786,6.457654575347441
0.09766871251961873,4.301112308553808
0.43223995649825486,6.05932213134145
0.9312679225130285,10.051081586696569
0.40750634102428696,6.175259561397501
0.6034532932401497,7.802765589010493
0.6580885756287597,7.40473653330331
0.30462397052258827,5.712018272114343
0.25484432180217464,5.598813214112199
0.23816153859229905,5.088223201186808
0.8668723980436374,9.155188152424838
0.929285934641248,9.77007548411334
0.9704453246860495,10.638229535088614
0.046177605363336705,5.239367176989086
0.06616648794084601,5.150282908044796
0.48373705866649896,6.052551290643101
0.36745582637290775,6.094294161128088
0.4715176171112062,6.125179808681
0.29423013752969895,5.748197164991078
0.03896452738400513,4.715040251537532
0.35776220289829663,5.14658441830316
0.7644859531853515,8.534126935676897
0.2944519787923303,5.131280241248923
0.07869381254459562,5.5940673913671075
0.3058410083099615,5.430068322423386
0.1371931114042182,5.101344203514483
0.2431914253732288,5.762636573335859
0.6230365429966563,7.251875807089082
0.6644509000535759,7.321330839443396
0.060212186904164744,5.298559995125735
0.984789518597231,11.26973472172586
0.9038813671843319,9.626069305191738
0.5974729915414806,7.064296207078504
0.29510243380395496,5.5515130275394595
0.0764624701501685,4.830602998372861
0.581878162424074,6.775881975178232
0.5257908518621546,6.181090200401271
0.8382007134541666,9.03174925479075
0.011027484412411304,5.098080686259648
0.7777462262870671,8.4991127685905
0.13473491815998972,4.8034152382481095
0.06350141768570294,4.804215279894744
0.16422811125227754,4.668023999484774
0.4923482826281198,6.293322063512286
0.4538625270451869,5.9914762844177565
0.19500740936489513,5.703702480397182
0.7630242242646678,8.877458672963403
0.7928314983384523,8.821836416615776
0.9481979104398204,10.288015399531028
0.7078397100801486,7.685452945738544
0.2571781099475887,5.785482939142517
0.4308748663359494,6.193518142714346
0.27574576808213136,5.249173223411563
0.28767480465480666,5.576251935995583
0.654406878646922,7.661819139976133
0.6286725444863198,7.023007121488532
0.19158694957637457,5.147480046703264
0.9032454287674412,9.493362918634926
0.3790951333965257,6.272590166015265
0.6284495919288746,6.880864406645529
0.9394072892044305,9.619239852775754
0.17697622139611546,4.781858840329259
0.4712462055156744,6.573237337152291
0.09266405153195356,4.4981847067102905
0.16109638020499872,4.945365716086713
0.5975543624465546,6.510362515753538
0.5030039797599039,6.4101827460258525
0.8488610942873531,9.211370547171974
0.9095580116453689,9.702761565114768
0.9534250135779264,10.071301923854113
0.8336373170031839,8.24246522089126
0.5836778483371687,6.45781676477414
0.9358445424975587,9.71218377994192
0.12208239324488213,5.023282372962685
0.44376879495289845,6.051503753264263
0.7141376042355082,7.902809076138845
0.3940828484443638,6.131139455939671
0.523794631494071,6.030769919324237
0.04944128486037069,4.623899240200274
0.08266336544764963,5.566947575173183
0.6144075542096282,7.136479559704748
0.7980883338571508,8.012403188838555
0.18108272377835155,5.164903436720815
0.782035514902505,8.52875643034236
0.8971238766138416,9.624981709757403
0.43337995189462375,5.87220729408961
0.14283920578600617,4.557326134775915
0.04320153826752826,5.1121679371282145
0.6390066103356226,6.841687172102306
0.9649733740824041,10.933547222864465
0.37251627726832837,6.235174678140534
0.46724738336479366,6.280126213723866
0.6667858976996316,7.554286715358474
0.10161162335000451,4.895914108777906
0.09618527676982269,4.910525141476104
0.025881394700719595,5.300362503412504
0.08242021656558174,4.981664008437045
0.6197772590117342,7.49800733398811
0.982875399593604,11.336202753098691
0.3706755929858294,6.062564681467748
0.7849739207280657,8.538102489280622
0.93652809611316,10.571843897474645
0.9557332417161137,10.389686768529268
0.8769359506096639,9.834123655606021
0.14912930350250853,5.203438076345723
0.7216619292948775,7.885236617540298
0.4313812038991335,5.884696219898136
0.811461299944124,8.961654269466255
0.1376713075624555,4.8569527124415846
0.6156410544492211,6.844716885518255
0.2198347622932878,5.07114194434864
0.1817023286112237,5.14133507445382
0.8483898253083205,9.291169870980845
0.7531638154629356,8.683837631400747
0.061849120204816144,4.5415985657427775
0.4051598213679224,5.974559538156608
0.8612789125308334,9.690060241626858
0.9911169890659204,11.455138146745885
0.47261692344448303,6.164503694687708
0.7883782621981463,8.827668208543056
0.6348988958871162,7.199655427779547
0.5008036595760524,6.427005839310393
0.19272199544512503,5.034846769582879
0.1075624277950128,5.053131984685664
0.20785613410831127,5.060445833439711
0.6251693309733509,7.458483385335746
0.5495734149354057,6.339576574130847
0.438199471208254,5.965330627088009
0.18658124993595515,5.341280765333537
0.5834646335051995,6.922697558691906
0.7224926020549751,7.913728913108164
0.7360955984018691,8.059250479117756
0.8720801324300784,9.16009827767763
0.02057727753588645,4.806729417400236
0.36003236751928314,6.213366473602663
0.901869153691458,9.896517547608044
0.24521462085842283,5.059128466881956
0.35457360288063355,6.356674719134781
0.596630101541316,6.9158144356562445
0.37065712035264875,5.4241879168556295
0.14834329113207612,5.219473215623486
0.0737133906044879,5.224124955266544
0.9763870354755657,10.691405907677183
0.6286010018878898,7.1309513738871555
0.8312515817014439,8.788623177481895
0.6538160236183713,7.891876919016044
0.9501806494942504,10.477878759981172
0.6518571236443095,6.823498197289729
0.025637535359403052,4.8887830161409775
0.10805563779397909,4.346185597161125
0.13312049053577069,5.460831082699256
0.3515219794377539,5.805657607810243
0.7969894780086149,8.754009949046061
0.11541639885036792,5.521397447660416
0.3506374619989182,5.634803514789119
0.8696434442448311,9.19039534695931
0.3039407079183529,5.251682575008924
0.06531063710754403,5.112614558778887
0.9118741361187883,9.99040335815922
0.17147693648768259,5.296036335302888
